product_id,product_name,category_raw,category,brand_label,brand,price,actual_price,discount_pct,rating,rating_count,inferred_reviewer_count,review_text_richness,quality,popularity,recency,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,Electronics,Lava,mid_brand,1055.0,1249.0,16.0,3.8,2352.0,8,439.0,56.381305637982194,36.646884272997035,37.073442136498514,0.4525,0.075,0.3125,0.1375,0.14375
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",Electronics|HomeAudio|Speakers|BluetoothSpeakers,Electronics,ZEBRONICS,mid_brand,1049.0,2299.0,54.0,3.9,1779.0,8,1532.0,61.054154302670625,31.93620178041543,54.6643175074184,0.45875,0.1575,0.2775,0.21625,0.6125
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",HomeKitchen,Bajaj,mid_brand,1399.0,1549.0,10.0,3.9,2602.0,8,849.0,59.26261127596438,38.4272997032641,35.814169139465875,0.36750000000000005,0.1125,0.3375,0.21625,0.0975
B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,HomeKitchen,iBELL,premium_brand,1601.0,3890.0,59.0,4.2,156.0,8,1157.0,59.523738872403555,7.566765578635016,57.57232937685459,0.31499999999999995,0.1225,0.0675,0.5825,0.67125
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories|Accessories&Peripherals|USBHubs,Computers,Verilux,mid_brand,1187.0,1929.0,38.0,4.1,1662.0,8,2000.0,68.37091988130562,30.600890207715132,45.47292284866469,0.4275,0.42,0.25875,0.45625,0.36625
B09P182Z2H,"AGARO Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",HomeKitchen,AGARO,premium_brand,3290.0,5799.0,43.0,4.3,168.0,8,2000.0,67.33827893175074,7.937685459940654,48.25111275964392,0.18000000000000005,0.355,0.0725,0.7325,0.44
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,Kodak,premium_brand,10499.0,19499.0,46.0,4.2,1510.0,8,1458.0,65.32863501483679,29.117210682492583,49.84792284866469,0.06999999999999995,0.25,0.24,0.5825,0.48375
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",HomeKitchen,Havells,premium_brand,12499.0,19825.0,37.0,4.1,322.0,8,2000.0,64.77299703264094,12.611275964391691,44.87574183976261,0.05874999999999997,0.2325,0.11,0.45625,0.34375
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",HomeKitchen,HealthSense,mid_brand,999.0,1500.0,33.0,4.2,386.0,8,2000.0,66.76038575667656,13.798219584569733,43.460682492581604,0.4675,0.32,0.1225,0.5825,0.30125
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,HomeKitchen,Panasonic,premium_brand,2976.0,3945.0,25.0,4.2,3740.0,8,1201.0,67.36498516320475,45.845697329376854,39.99443620178042,0.19999999999999996,0.3575,0.4375,0.5825,0.2075
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",HomeKitchen,Bajaj,premium_brand,5499.0,11500.0,52.0,3.9,959.0,8,974.0,56.43620178041543,22.47774480712166,53.61275964391692,0.135,0.0775,0.185,0.21625,0.585
B075TJHWVC,Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",Electronics,Airtel,mid_brand,917.0,2299.0,60.0,4.2,3300.0,8,1058.0,66.30044510385756,43.62017804154303,58.46810089020771,0.49750000000000005,0.2925,0.405,0.5825,0.7
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",HomeKitchen,CSI,mid_brand,1049.0,2499.0,58.0,3.6,328.0,8,2000.0,56.08234421364985,12.908011869436201,57.01409495548961,0.45875,0.0675,0.1125,0.06375,0.655
B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",HomeKitchen,ZIGMA,mid_brand,1190.0,2550.0,53.0,3.8,1181.0,8,1147.0,56.10311572700296,25.667655786350146,54.08011869436202,0.42500000000000004,0.07,0.21,0.1375,0.59875
B0B53QLB9H,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Blue)",Electronics|WearableTechnology|SmartWatches,Electronics,PTron,mid_brand,1299.0,5999.0,78.0,3.3,4415.0,8,1892.0,55.502225519287826,48.367952522255194,66.37425816023739,0.39249999999999996,0.0625,0.4675,0.01875,0.92125
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,Karbonn,premium_brand,8990.0,18990.0,53.0,3.9,350.0,8,2000.0,61.40652818991098,13.27893175074184,54.08011869436202,0.08750000000000002,0.165,0.1175,0.21625,0.59875
