product_id,product_name,category_raw,category,brand_label,brand,price,actual_price,discount_pct,rating,rating_count,inferred_reviewer_count,review_text_richness,quality,popularity,recency,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,HomeKitchen,Prestige,premium_brand,3710.0,4330.0,14.0,3.7,1662.0,8,551.0,53.57047477744808,30.600890207715132,36.60608308605342,0.1875,0.0475,0.2375,0.1025,0.1225
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,HomeKitchen,KENT,mid_brand,1349.0,2999.0,55.0,3.8,441.0,8,1284.0,54.73442136498517,15.244807121661722,55.35237388724036,0.38875000000000004,0.0525,0.125,0.13625,0.65625
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",HomeKitchen,Shakti,premium_brand,5999.0,9999.0,40.0,4.2,170.0,8,1257.0,60.13204747774481,8.011869436201781,46.55044510385756,0.14375000000000004,0.13,0.075,0.59625,0.40875
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),"Electronics|HomeTheater,TV&Video|Accessories|3DGlasses",Electronics,Irusu,premium_brand,2699.0,3500.0,23.0,3.5,621.0,8,2000.0,55.5786350148368,19.13946587537092,39.22848664688428,0.22999999999999998,0.055,0.1525,0.04875,0.19875
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",HomeKitchen,Candes,mid_brand,1090.0,2999.0,64.0,3.5,57.0,7,979.0,45.667655786350146,3.3753709198813056,29.58827893175074,0.4525,0.0125,0.035,0.04875,0.0275
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",HomeKitchen,Amazon,mid_brand,1049.0,1699.0,38.0,3.1,111.0,8,1500.0,41.66839762611276,5.86053412462908,45.47292284866469,0.45999999999999996,0.01,0.0525,0.01125,0.37625
B09HN7LD5L,"PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen TV, VESA up to 800 by 400mm","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",Electronics,PROLEGEND,premium_brand,1850.0,4500.0,59.0,4.0,184.0,8,1595.0,58.412462908011854,8.271513353115727,57.57232937685459,0.30000000000000004,0.095,0.07875,0.30875,0.70375
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",HomeKitchen,Khaitan,mid_brand,1299.0,2495.0,48.0,2.0,2.0,2,456.0,17.60014836795252,0.11127596439169139,17.54821958456973,0.4,0.0025,0.0025,0.0025,0.01
B08L879JSN,"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports I Eye Care Features Like Bluelight Shield, Flickerless & Comfy View (Black)",Computers&Accessories|Monitors,Computers,Acer,premium_brand,6299.0,13750.0,54.0,4.2,2014.0,8,1537.0,66.76780415430267,34.124629080118694,54.6643175074184,0.135,0.3125,0.2725,0.59625,0.6375
B07H5PBN54,"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",HomeKitchen,INDIAS,mid_brand,999.0,2600.0,62.0,3.4,252.0,8,1966.0,49.952522255192875,10.311572700296736,59.80526706231455,0.46875,0.0275,0.0925,0.02875,0.755
B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics|WearableTechnology|SmartWatches,Electronics,boAt,premium_brand,2499.0,7990.0,69.0,4.1,154.0,8,2000.0,63.741839762611264,7.455489614243324,63.20660237388724,0.25,0.195,0.07,0.45,0.84375
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,Hisense,premium_brand,20990.0,44990.0,53.0,4.1,1259.0,8,2000.0,67.51780415430267,26.3353115727003,54.08011869436202,0.03249999999999997,0.375,0.2075,0.45,0.6175
B08D9MNH4B,"HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.","Computers&Accessories|Printers,Inks&Accessories|Printers",Computers,HP,premium_brand,5899.0,7005.0,16.0,3.6,4199.0,8,2000.0,62.98145400593472,47.403560830860535,37.073442136498514,0.14749999999999996,0.1775,0.45,0.07875,0.1375
B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,Electronics,Lava,mid_brand,1055.0,1249.0,16.0,3.8,2352.0,8,439.0,56.381305637982194,36.646884272997035,37.073442136498514,0.45499999999999996,0.065,0.305,0.13625,0.1375
B09MFR93KS,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,HomeKitchen,Bajaj,premium_brand,3041.67,5999.0,49.0,4.0,777.0,8,1193.0,58.857566765578625,20.845697329376854,51.48367952522255,0.21499999999999997,0.1,0.1625,0.30875,0.535
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,AmazonBasics,premium_brand,24499.0,50000.0,51.0,3.9,3518.0,2,2000.0,67.63798219584571,44.43620178041543,19.84606824925816,0.022499999999999964,0.3825,0.415,0.2025,0.0125
B009P2LK80,"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",HomeKitchen,Bajaj,mid_brand,1409.0,1639.0,14.0,3.7,787.0,8,2000.0,59.44955489614243,20.99406528189911,36.60608308605342,0.37250000000000005,0.105,0.1675,0.1025,0.1225
B0BBFJ9M3X,"Redmi 11 Prime 5G (Meadow Green, 4GB RAM 64GB ROM) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Electronics,Redmi,premium_brand,13999.0,15999.0,13.0,3.9,2180.0,8,1365.0,60.92062314540059,35.3486646884273,36.37240356083086,0.050000000000000044,0.145,0.28375,0.2025,0.11125
B0BBFJLP21,"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Electronics,Redmi,premium_brand,13999.0,15999.0,13.0,3.9,2180.0,8,1343.0,60.85385756676557,35.3486646884273,36.37240356083086,0.050000000000000044,0.1425,0.28375,0.2025,0.11125
B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",HomeKitchen,ZIGMA,mid_brand,1190.0,2550.0,53.0,3.8,1181.0,8,1147.0,56.10311572700296,25.667655786350146,54.08011869436202,0.4275,0.06,0.2025,0.13625,0.6175
B07K19NYZ8,Usha Hc 812 T Thermo Fan Room Heater,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",HomeKitchen,Usha,premium_brand,2320.0,3290.0,29.0,3.8,195.0,8,389.0,50.74332344213649,8.605341246290802,41.993694362017806,0.265,0.0325,0.085,0.13625,0.29125
