product_id,product_name,category_raw,category,brand_label,brand,price,actual_price,discount_pct,rating,rating_count,inferred_reviewer_count,review_text_richness,quality,popularity,recency,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",HomeKitchen,Amazon,mid_brand,1189.0,2400.0,50.0,4.1,618.0,8,2000.0,66.06379821958456,19.06528189910979,52.37945103857567,0.4175,0.2575,0.15,0.43125,0.56625
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",HomeKitchen,CSI,mid_brand,1049.0,2499.0,58.0,3.7,638.0,8,2000.0,59.115727002967354,19.32492581602374,57.01409495548961,0.4625,0.095,0.15625,0.1,0.67375
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",Electronics,ZEBRONICS,mid_brand,999.0,4199.0,76.0,3.5,1913.0,8,2000.0,58.367952522255194,33.08605341246291,65.68620178041543,0.47250000000000003,0.0825,0.2675,0.04625,0.9175
B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,HomeKitchen,iBELL,premium_brand,1601.0,3890.0,59.0,4.2,156.0,8,1157.0,59.523738872403555,7.566765578635016,57.57232937685459,0.31000000000000005,0.1,0.0725,0.56625,0.68625
B08HDCWDXD,"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",HomeKitchen,Eureka,premium_brand,3179.0,6999.0,55.0,4.0,743.0,8,1969.0,62.49258160237389,20.474777448071215,55.35237388724036,0.19499999999999995,0.1425,0.17,0.2975,0.64375
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",HomeKitchen,Borosil,premium_brand,9495.0,18990.0,50.0,4.2,79.0,8,2000.0,64.89836795252225,4.48813056379822,52.37945103857567,0.07999999999999996,0.2125,0.04875,0.56625,0.56625
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,HomeKitchen,Livpure,premium_brand,8499.0,16490.0,48.0,4.3,97.0,8,2000.0,66.80415430267061,5.267062314540059,50.96439169139466,0.09875,0.3025,0.0575,0.72375,0.53
B09P182Z2H,"AGARO Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",HomeKitchen,AGARO,premium_brand,3290.0,5799.0,43.0,4.3,168.0,8,2000.0,67.33827893175074,7.937685459940654,48.25111275964392,0.1775,0.34,0.0775,0.72375,0.4375
B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,HomeKitchen,AGARO,mid_brand,1260.0,2299.0,45.0,4.3,55.0,8,2000.0,66.40356083086053,3.2640949554896146,49.38056379821958,0.385,0.265,0.0375,0.72375,0.475
B0BGSV43WY,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",Electronics|WearableTechnology|SmartWatches,Electronics,Noise,premium_brand,4499.0,7999.0,44.0,3.5,37.0,8,1833.0,49.591988130563806,2.4480712166172105,48.88724035608308,0.15249999999999997,0.0175,0.02625,0.04625,0.45875
