run_index,profile_name,item_index,product_id,feature_perturbed,delta_feature,base_rank,perturbed_rank,rank_shift_positive_is_improvement,base_score,perturbed_score,score_delta
4,loyal,368,B006LW0WDQ,popularity_pct,0.1,6,6,0,0.8160297020796243,0.8239901138340919,0.0079604117544676
4,loyal,379,B09MT6XSFW,popularity_pct,0.1,2,2,0,0.9255338956516415,0.9197175361695205,-0.005816359482121003
4,loyal,384,B00GG59HU2,popularity_pct,0.1,3,3,0,0.8759182151776146,0.8729837194869747,-0.00293449569063986
4,loyal,385,B07JQKQ91F,popularity_pct,0.1,7,7,0,0.8037320060360713,0.7969267969764429,-0.006805209059628448
4,loyal,391,B005LJQMZC,popularity_pct,0.1,4,4,0,0.8652362160736173,0.8638861756280289,-0.0013500404455883963
4,loyal,397,B08L5HMJVW,popularity_pct,0.1,1,1,0,0.9371404951304816,0.9332739982940594,-0.003866496836422151
4,loyal,351,B015ZXUDD0,rating_pct,0.1,5,5,0,0.856581227156735,0.8655119092565922,0.008930682099857146
4,loyal,368,B006LW0WDQ,rating_pct,0.1,6,6,0,0.8160297020796243,0.8200767560129638,0.004047053933339484
4,loyal,379,B09MT6XSFW,rating_pct,0.1,2,2,0,0.9255338956516415,0.9341615946387294,0.008627698987087928
4,loyal,384,B00GG59HU2,rating_pct,0.1,3,3,0,0.8759182151776146,0.8807139686330279,0.004795753455413276
4,loyal,385,B07JQKQ91F,rating_pct,0.1,7,7,0,0.8037320060360713,0.8164986156739977,0.012766609637926418
4,loyal,391,B005LJQMZC,rating_pct,0.1,4,4,0,0.8652362160736173,0.8777988710814157,0.012562655007798407
4,loyal,397,B08L5HMJVW,rating_pct,0.1,1,1,0,0.9371404951304816,0.9433926705148539,0.006252175384372283
4,balanced,356,B014I8SSD0,price_pct,0.1,2,2,0,0.882635018559438,0.880121504030905,-0.0025135145285329896
4,balanced,360,B08NCKT9FG,price_pct,0.1,6,6,0,0.8048013913391641,0.7993442758251224,-0.0054571155140417105
4,balanced,364,B073BRXPZX,price_pct,0.1,1,1,0,0.9865317116433618,0.9797903246224051,-0.006741387020956724
4,balanced,376,B009VCGPSY,price_pct,0.1,4,4,0,0.8241333192932363,0.8129935945695699,-0.011139724723666422
4,balanced,378,B014I8SX4Y,price_pct,0.1,5,5,0,0.8069094174891988,0.8043811458106744,-0.0025282716785243187
4,balanced,382,B01HJI0FS2,price_pct,0.1,3,3,0,0.8345748779079606,0.8345748779103828,2.422173572824704e-12
4,balanced,388,B003L62T7W,price_pct,0.1,7,7,0,0.8018141923004356,0.7910620846055192,-0.010752107694916413
4,balanced,356,B014I8SSD0,quality_pct,0.1,2,2,0,0.882635018559438,0.8814741024458163,-0.0011609161136217905
4,balanced,360,B08NCKT9FG,quality_pct,0.1,6,5,1,0.8048013913391641,0.8090490444247707,0.004247653085606595
4,balanced,364,B073BRXPZX,quality_pct,0.1,1,1,0,0.9865317116433618,0.9873062496356954,0.0007745379923335127
4,balanced,376,B009VCGPSY,quality_pct,0.1,4,4,0,0.8241333192932363,0.8295200378486733,0.005386718555437042
4,balanced,378,B014I8SX4Y,quality_pct,0.1,5,7,-2,0.8069094174891988,0.8056235906333892,-0.0012858268558095798
4,balanced,382,B01HJI0FS2,quality_pct,0.1,3,3,0,0.8345748779079606,0.8345748779077629,-1.9773072068574038e-13
4,balanced,388,B003L62T7W,quality_pct,0.1,7,6,1,0.8018141923004356,0.8065352227029714,0.004721030402535797
4,balanced,356,B014I8SSD0,popularity_pct,0.1,2,2,0,0.882635018559438,0.877499789090807,-0.005135229468631097
4,balanced,360,B08NCKT9FG,popularity_pct,0.1,6,5,1,0.8048013913391641,0.8060021998822703,0.0012008085431062243
4,balanced,364,B073BRXPZX,popularity_pct,0.1,1,1,0,0.9865317116433618,0.9899663014205446,0.003434589777182806
4,balanced,376,B009VCGPSY,popularity_pct,0.1,4,4,0,0.8241333192932363,0.8206017638779379,-0.003531555415298371
4,balanced,378,B014I8SX4Y,popularity_pct,0.1,5,6,-1,0.8069094174891988,0.8017826521250437,-0.005126765364155017
4,balanced,382,B01HJI0FS2,popularity_pct,0.1,3,3,0,0.8345748779079606,0.8345748779082446,2.8399504969911504e-13
4,balanced,388,B003L62T7W,popularity_pct,0.1,7,7,0,0.8018141923004356,0.8009423092016174,-0.0008718830988182491
4,balanced,356,B014I8SSD0,rating_pct,0.1,2,2,0,0.882635018559438,0.8913647457000553,0.00872972714061726
4,balanced,360,B08NCKT9FG,rating_pct,0.1,6,7,-1,0.8048013913391641,0.8127068926698571,0.00790550133069301
4,balanced,364,B073BRXPZX,rating_pct,0.1,1,1,0,0.9865317116433618,0.9952714617126222,0.00873975006926031
4,balanced,376,B009VCGPSY,rating_pct,0.1,4,3,1,0.8241333192932363,0.8401644305646476,0.016031111271411325
4,balanced,378,B014I8SX4Y,rating_pct,0.1,5,6,-1,0.8069094174891988,0.8156319605273046,0.008722543038105823
4,balanced,382,B01HJI0FS2,rating_pct,0.1,3,4,-1,0.8345748779079606,0.834574877908179,2.183808689437683e-13
4,balanced,388,B003L62T7W,rating_pct,0.1,7,5,2,0.8018141923004356,0.8173698084969927,0.015555616196557098
5,budget,258,B07KCMR8D6,price_pct,0.1,6,6,0,0.6432488224003274,0.6251064865206929,-0.01814233587963454
5,budget,268,B0B3N8VG24,price_pct,0.1,9,9,0,0.62510122921221,0.607948568329155,-0.017152660883055004
5,budget,275,B00VA7YYUO,price_pct,0.1,7,7,0,0.6264477804190252,0.6103600352439286,-0.01608774517509659
5,budget,305,B0926V9CTV,price_pct,0.1,8,8,0,0.626420512027985,0.6096089211972713,-0.016811590830713707
5,budget,346,B00SH18114,price_pct,0.1,5,5,0,0.6443679826770372,0.6316228403060591,-0.012745142370978124
5,budget,366,B00NH11PEY,price_pct,0.1,2,2,0,0.8319979097871236,0.831997909789062,1.938338378693061e-12
5,budget,368,B07H1S7XW8,price_pct,0.1,4,4,0,0.6701989454897446,0.6534154604609583,-0.016783485028786238
5,budget,374,B00LHZW3XY,price_pct,0.1,1,1,0,0.8855846392079472,0.8698830597018758,-0.015701579506071317
5,budget,391,B0116MIKKC,price_pct,0.1,3,3,0,0.769244314569389,0.7525704176745431,-0.016673896894845885
5,budget,258,B07KCMR8D6,quality_pct,0.1,6,5,1,0.6432488224003274,0.6563918387707555,0.013143016370428029
5,budget,268,B0B3N8VG24,quality_pct,0.1,9,9,0,0.62510122921221,0.633802205948693,0.008700976736482957
5,budget,275,B00VA7YYUO,quality_pct,0.1,7,7,0,0.6264477804190252,0.639191141843016,0.012743361423990796
5,budget,305,B0926V9CTV,quality_pct,0.1,8,8,0,0.626420512027985,0.6342335802681851,0.007813068240200116
5,budget,346,B00SH18114,quality_pct,0.1,5,6,-1,0.6443679826770372,0.6517340974167848,0.007366114739747576
5,budget,366,B00NH11PEY,quality_pct,0.1,2,2,0,0.8319979097871236,0.8319979097867463,-3.773648060700907e-13
5,budget,368,B07H1S7XW8,quality_pct,0.1,4,4,0,0.6701989454897446,0.677875405909075,0.007676460419330455
5,budget,374,B00LHZW3XY,quality_pct,0.1,1,1,0,0.8855846392079472,0.8999958026377903,0.014411163429843166
5,budget,391,B0116MIKKC,quality_pct,0.1,3,3,0,0.769244314569389,0.7828000994990534,0.01355578492966436
5,budget,258,B07KCMR8D6,popularity_pct,0.1,6,6,0,0.6432488224003274,0.6516596776576438,0.00841085525731633
5,budget,268,B0B3N8VG24,popularity_pct,0.1,9,9,0,0.62510122921221,0.6280882840808113,0.002987054868601291
5,budget,275,B00VA7YYUO,popularity_pct,0.1,7,8,-1,0.6264477804190252,0.6346288850650676,0.008181104646042492
5,budget,305,B0926V9CTV,popularity_pct,0.1,8,7,1,0.626420512027985,0.6385120588536609,0.012091546825675925
5,budget,346,B00SH18114,popularity_pct,0.1,5,5,0,0.6443679826770372,0.6596083182984775,0.015240335621440337
5,budget,366,B00NH11PEY,popularity_pct,0.1,2,2,0,0.8319979097871236,0.8319979097870045,-1.191269305422793e-13
5,budget,368,B07H1S7XW8,popularity_pct,0.1,4,4,0,0.6701989454897446,0.6766612090315176,0.006462263541773039
5,budget,374,B00LHZW3XY,popularity_pct,0.1,1,1,0,0.8855846392079472,0.8988679159415502,0.013283276733603078
5,budget,391,B0116MIKKC,popularity_pct,0.1,3,3,0,0.769244314569389,0.7861149207536393,0.016870606184250292
5,budget,258,B07KCMR8D6,rating_pct,0.1,6,5,1,0.6432488224003274,0.6446791717188816,0.001430349318554125
5,budget,268,B0B3N8VG24,rating_pct,0.1,9,7,2,0.62510122921221,0.6332496939497293,0.00814846473751929
5,budget,275,B00VA7YYUO,rating_pct,0.1,7,8,-1,0.6264477804190252,0.6275005695440345,0.0010527891250093901
5,budget,305,B0926V9CTV,rating_pct,0.1,8,9,-1,0.626420512027985,0.6271097825237661,0.000689270495781158
5,budget,346,B00SH18114,rating_pct,0.1,5,6,-1,0.6443679826770372,0.6370166469972347,-0.0073513356798025065
5,budget,366,B00NH11PEY,rating_pct,0.1,2,2,0,0.8319979097871236,0.8319979097873251,2.015054789694659e-13
5,budget,368,B07H1S7XW8,rating_pct,0.1,4,4,0,0.6701989454897446,0.6812818427213487,0.01108289723160416
5,budget,374,B00LHZW3XY,rating_pct,0.1,1,1,0,0.8855846392079472,0.8854298339642279,-0.0001548052437192471
5,budget,391,B0116MIKKC,rating_pct,0.1,3,3,0,0.769244314569389,0.7658210965500005,-0.0034232180193884965
5,quality_seeker,186,B09YV3K34W,price_pct,0.1,1,1,0,0.8134608795550502,0.8169961788490512,0.003535299294000982
5,quality_seeker,191,B0BDYW3RN3,price_pct,0.1,5,5,0,0.6657592991072261,0.6716562887151568,0.005896989607930725
5,quality_seeker,351,B0088TKTY2,price_pct,0.1,8,8,0,0.6088029752093452,0.6096856612138883,0.0008826860045431095
5,quality_seeker,357,B0BDRVFDKP,price_pct,0.1,2,2,0,0.7744464327542018,0.7810157046926717,0.0065692719384699005
5,quality_seeker,363,B07TR5HSR9,price_pct,0.1,6,6,0,0.642364280362409,0.646745191565441,0.0043809112030319675
5,quality_seeker,367,B09MT6XSFW,price_pct,0.1,4,4,0,0.7165791079295865,0.7206067414332742,0.004027633503687733
5,quality_seeker,381,B01DF26V7A,price_pct,0.1,7,7,0,0.617717603327423,0.6155570619075899,-0.0021605414198331285
5,quality_seeker,393,B01N6LU1VF,price_pct,0.1,3,3,0,0.7207079591338845,0.7244827276322161,0.003774768498331582
5,quality_seeker,186,B09YV3K34W,quality_pct,0.1,1,1,0,0.8134608795550502,0.8113010303199473,-0.0021598492351029286
5,quality_seeker,191,B0BDYW3RN3,quality_pct,0.1,5,5,0,0.6657592991072261,0.6677580170646015,0.0019987179573753844
5,quality_seeker,351,B0088TKTY2,quality_pct,0.1,8,8,0,0.6088029752093452,0.6060010531087235,-0.00280192210062169
5,quality_seeker,357,B0BDRVFDKP,quality_pct,0.1,2,2,0,0.7744464327542018,0.7783669898475379,0.003920557093336163
5,quality_seeker,363,B07TR5HSR9,quality_pct,0.1,6,6,0,0.642364280362409,0.6405013741707648,-0.001862906191644198
5,quality_seeker,367,B09MT6XSFW,quality_pct,0.1,4,4,0,0.7165791079295865,0.7157509909580474,-0.0008281169715390613
5,quality_seeker,381,B01DF26V7A,quality_pct,0.1,7,7,0,0.617717603327423,0.62084620379491,0.003128600467486975
5,quality_seeker,393,B01N6LU1VF,quality_pct,0.1,3,3,0,0.7207079591338845,0.7181804380824142,-0.0025275210514703605
5,quality_seeker,186,B09YV3K34W,popularity_pct,0.1,1,1,0,0.8134608795550502,0.8126661320171378,-0.0007947475379124214
5,quality_seeker,191,B0BDYW3RN3,popularity_pct,0.1,5,5,0,0.6657592991072261,0.6624939118288016,-0.003265387278424514
5,quality_seeker,351,B0088TKTY2,popularity_pct,0.1,8,8,0,0.6088029752093452,0.6038809382750504,-0.004922036934294827
5,quality_seeker,357,B0BDRVFDKP,popularity_pct,0.1,2,2,0,0.7744464327542018,0.7722547885317078,-0.0021916442224939603
5,quality_seeker,363,B07TR5HSR9,popularity_pct,0.1,6,6,0,0.642364280362409,0.6437155835013885,0.001351303138979465
5,quality_seeker,367,B09MT6XSFW,popularity_pct,0.1,4,4,0,0.7165791079295865,0.7126873843973701,-0.00389172353221634
5,quality_seeker,381,B01DF26V7A,popularity_pct,0.1,7,7,0,0.617717603327423,0.6112679381341719,-0.006449665193251075
5,quality_seeker,393,B01N6LU1VF,popularity_pct,0.1,3,3,0,0.7207079591338845,0.7166658354040514,-0.004042123729833147
5,quality_seeker,186,B09YV3K34W,rating_pct,0.1,1,1,0,0.8134608795550502,0.8185337840641432,0.005072904509093035
5,quality_seeker,191,B0BDYW3RN3,rating_pct,0.1,5,5,0,0.6657592991072261,0.6650044738472626,-0.0007548252599635097
5,quality_seeker,351,B0088TKTY2,rating_pct,0.1,8,8,0,0.6088029752093452,0.6192213908832115,0.010418415673866255
5,quality_seeker,357,B0BDRVFDKP,rating_pct,0.1,2,2,0,0.7744464327542018,0.7757970747771729,0.0013506420229710825
5,quality_seeker,363,B07TR5HSR9,rating_pct,0.1,6,6,0,0.642364280362409,0.6485513692436915,0.006187088881282499
5,quality_seeker,367,B09MT6XSFW,rating_pct,0.1,4,4,0,0.7165791079295865,0.7238388313353668,0.007259723405780294
5,quality_seeker,381,B01DF26V7A,rating_pct,0.1,7,7,0,0.617717603327423,0.6297493677070871,0.012031764379664134
5,quality_seeker,393,B01N6LU1VF,rating_pct,0.1,3,3,0,0.7207079591338845,0.728301345542903,0.007593386409018521
5,explorer,355,B006LW0WDQ,price_pct,0.1,6,6,0,0.6485365468573515,0.6495424921844185,0.0010059453270669927
5,explorer,356,B01HJI0FS2,price_pct,0.1,5,4,1,0.6965173422951301,0.7029884912336222,0.0064711489384920995
5,explorer,360,B07RZZ1QSW,price_pct,0.1,4,5,-1,0.6979091250813636,0.6954478500264771,-0.0024612750548864692
5,explorer,367,B09MT6XSFW,price_pct,0.1,1,1,0,0.9004897659480431,0.9045173994517309,0.004027633503687844
5,explorer,377,B01J1CFO5I,price_pct,0.1,2,2,0,0.7228504616639295,0.7305347423365881,0.007684280672658583
5,explorer,379,B014I8SX4Y,price_pct,0.1,3,3,0,0.7212198931385306,0.7261499691701683,0.004930076031637642
5,explorer,387,B07LGT55SJ,price_pct,0.1,7,7,0,0.580322680160102,0.5773614481753652,-0.0029612319847368562
