anchor,row_type,profile,metric,checkpoint,method,mean,sample_sd,ci95_lo,ci95_hi,n_catalog_resamples,bootstrap_reps,bootstrap_seed
primary_corrected,final_profile_descriptive,balanced,ndcg_at_7,30000,rl_only,0.15719477402294,0.13953713544589866,0.11932652235523875,0.19692275345453436,50,20000,3670534231830414344
primary_corrected,final_profile_descriptive,balanced,ndcg_at_7,30000,topsis_only,0.6200179146008723,0.1568987021927617,0.5764461194309706,0.6622433677699817,50,20000,11955882876960290348
primary_corrected,final_profile_descriptive,balanced,ndcg_at_7,30000,popularity,0.21763304630789498,0.16048100654241154,0.173143722351793,0.2615469216116364,50,20000,13699010528935983729
primary_corrected,final_profile_descriptive,balanced,ndcg_at_7,30000,random,0.013547352013288787,0.059609856941318755,0.0,0.03206890550666727,50,20000,5568370971551216409
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,500,hybrid,0.5885714285714285,0.07701209087393147,0.566857142857143,0.6097142857142858,50,20000,12598337125318366442
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,500,rl_only,0.3439999999999999,0.06134953217324387,0.32685714285714285,0.36057142857142854,50,20000,7455150273164327686
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,500,topsis_only,0.2594285714285714,0.06292601580604658,0.24171428571428571,0.2765714285714286,50,20000,16480284627390378014
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,500,popularity,0.15314285714285714,0.07134338944143963,0.13371428571428573,0.17257142857142857,50,20000,13874778805965731754
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,500,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,12067767037435380463
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,1000,hybrid,0.7062857142857143,0.06707800354016046,0.688,0.7245714285714285,50,20000,2129330636270098286
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,1000,rl_only,0.392,0.06428798181941936,0.3742857142857142,0.4097142857142856,50,20000,18269500825232202147
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,1000,topsis_only,0.2594285714285714,0.06292601580604658,0.24171428571428571,0.2765714285714285,50,20000,9197407913162310254
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,1000,popularity,0.15314285714285714,0.07134338944143963,0.1337142857142857,0.17257142857142851,50,20000,13931738220320469115
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,1000,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,15574116144441413848
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,2000,hybrid,0.793142857142857,0.051809409477950805,0.7788571428571427,0.8074285714285714,50,20000,2409302142804331035
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,2000,rl_only,0.4634285714285714,0.061709642412515656,0.4462857142857143,0.48,50,20000,5194957764470749138
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,2000,topsis_only,0.2594285714285714,0.06292601580604658,0.24171428571428571,0.276,50,20000,7866445793067502361
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,2000,popularity,0.15314285714285714,0.07134338944143963,0.13371428571428573,0.17257142857142851,50,20000,15995023500202315697
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,2000,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,14702611482698275951
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,5000,hybrid,0.8588571428571429,0.05427497208430592,0.8439999999999999,0.8737142857142857,50,20000,14766148231808627256
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,5000,rl_only,0.5485714285714285,0.07392151133173402,0.5285714285714286,0.5691428571428571,50,20000,8232001642147965210
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,5000,topsis_only,0.2594285714285714,0.06292601580604658,0.24171428571428571,0.2765714285714285,50,20000,5193738991449714257
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,5000,popularity,0.15314285714285714,0.07134338944143963,0.1337142857142857,0.17257142857142851,50,20000,10391405337469583219
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,5000,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,17063952020431713517
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,10000,hybrid,0.8805714285714284,0.03986232032163213,0.8691428571428571,0.8914285714285713,50,20000,17081137097829629208
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,10000,rl_only,0.5742857142857143,0.053296183090614686,0.5594285714285715,0.5891428571428572,50,20000,2238812355906857455
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,10000,topsis_only,0.2594285714285714,0.06292601580604658,0.24171428571428574,0.2765714285714285,50,20000,15351084036492900527
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,10000,popularity,0.15314285714285714,0.07134338944143963,0.13371428571428573,0.17257142857142851,50,20000,11750044487188724269
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,10000,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,10751596758497048762
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,20000,hybrid,0.8988571428571429,0.03568103408328872,0.8891428571428571,0.9085714285714285,50,20000,9674472464746160932
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,20000,rl_only,0.5765714285714286,0.05120456560235245,0.5622857142857144,0.5908571428571429,50,20000,8360978037469658939
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,20000,topsis_only,0.2594285714285714,0.06292601580604658,0.24228571428571424,0.276,50,20000,16716164516427764006
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,20000,popularity,0.15314285714285714,0.07134338944143963,0.1337142857142857,0.1731428571428571,50,20000,14136002306028152706
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,20000,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,1354145214922853316
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,30000,hybrid,0.9005714285714284,0.04009152378059976,0.8897142857142856,0.9114285714285714,50,20000,14110466261990801241
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,30000,rl_only,0.5742857142857143,0.06536986684917132,0.556,0.5925714285714285,50,20000,7068745717144332534
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,30000,topsis_only,0.2594285714285714,0.06292601580604658,0.24171428571428571,0.2765714285714286,50,20000,484872028729043716
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,30000,popularity,0.15314285714285714,0.07134338944143963,0.13371428571428573,0.1731428571428571,50,20000,17288435040518769081
exact_r0_reproduction,checkpoint_overall,all_profiles_mean_within_run,f1_at_7,30000,random,0.02,0.030132291959660003,0.012571428571428572,0.02914285714285714,50,20000,14656434139201856666
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,500,hybrid,0.52,0.14361315988374843,0.48,0.5599999999999999,50,20000,10676382829611541137
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,500,rl_only,0.36857142857142855,0.12936264483053453,0.3342857142857142,0.40571428571428564,50,20000,12880537147429297593
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,1000,hybrid,0.6428571428571428,0.17376924863190207,0.5942857142857143,0.6914285714285713,50,20000,15608350217196833814
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,1000,rl_only,0.4257142857142857,0.1790576470942355,0.37714285714285706,0.4742857142857143,50,20000,11450856363973980051
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,2000,hybrid,0.7228571428571428,0.12715448566077725,0.6885714285714285,0.7571428571428572,50,20000,12551120510636998543
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,2000,rl_only,0.5314285714285714,0.1633673150709347,0.4857142857142857,0.5771428571428571,50,20000,1072337500273937251
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,5000,hybrid,0.7942857142857143,0.12299199325158662,0.7599999999999999,0.8285714285714283,50,20000,16349425714021983008
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,5000,rl_only,0.5685714285714285,0.18590481368190584,0.5199285714285714,0.6199999999999999,50,20000,9111987253365796453
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,10000,hybrid,0.8057142857142857,0.1145768885519853,0.7742857142857141,0.8371428571428571,50,20000,7682881347783160504
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,10000,rl_only,0.5857142857142856,0.1421264109916747,0.5457142857142857,0.6257142857142857,50,20000,6147799350636018091
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,20000,hybrid,0.7828571428571428,0.09235680407334497,0.7571428571428571,0.8085714285714285,50,20000,11284082438710336867
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,20000,rl_only,0.5657142857142857,0.1441920141441281,0.5257142857142857,0.6057142857142856,50,20000,1796731766919939670
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,30000,hybrid,0.76,0.10967370483709715,0.7314285714285712,0.7885714285714286,50,20000,1772256278030621820
exact_r0_reproduction,checkpoint_profile_descriptive,budget,f1_at_7,30000,rl_only,0.5885714285714286,0.1279056295183053,0.5542857142857143,0.6228571428571429,50,20000,4713677336689250648
exact_r0_reproduction,final_profile_descriptive,budget,f1_at_7,30000,hybrid,0.76,0.10967370483709715,0.7285714285714286,0.7914285714285713,50,20000,703382741316280514
exact_r0_reproduction,final_profile_descriptive,budget,f1_at_7,30000,rl_only,0.5885714285714286,0.1279056295183053,0.5542857142857142,0.6228571428571429,50,20000,15525281650940116410
exact_r0_reproduction,final_profile_descriptive,budget,f1_at_7,30000,topsis_only,0.19428571428571428,0.12162991367960276,0.16,0.22857142857142854,50,20000,3070404040018547748
exact_r0_reproduction,final_profile_descriptive,budget,f1_at_7,30000,popularity,0.06857142857142856,0.09235680407334497,0.04285714285714286,0.09428571428571429,50,20000,9621436260471686385
exact_r0_reproduction,final_profile_descriptive,budget,f1_at_7,30000,random,0.031428571428571424,0.0663814529277167,0.014285714285714284,0.05142857142857142,50,20000,16823137623846193936
exact_r0_reproduction,final_profile_descriptive,budget,ndcg_at_7,30000,hybrid,0.8220804489715953,0.08158531062457733,0.7998213021265715,0.8441259039455468,50,20000,5195446918273318706
exact_r0_reproduction,final_profile_descriptive,budget,ndcg_at_7,30000,rl_only,0.642136424297647,0.09861719204322776,0.615412158395843,0.6689725097004734,50,20000,6315883740902754624
exact_r0_reproduction,final_profile_descriptive,budget,ndcg_at_7,30000,topsis_only,0.24331992111046324,0.160396682714079,0.19853594102554262,0.2878220038409685,50,20000,11367510616212966073
exact_r0_reproduction,final_profile_descriptive,budget,ndcg_at_7,30000,popularity,0.0897601428642658,0.12506773927412485,0.05696469612244883,0.12467557180215955,50,20000,6107469647096782947
exact_r0_reproduction,final_profile_descriptive,budget,ndcg_at_7,30000,random,0.0367160896978451,0.08182559259453998,0.016111376039638716,0.060494387379024205,50,20000,756054660674101409
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,500,hybrid,0.40571428571428564,0.15638566580137153,0.36285714285714277,0.44857142857142857,50,20000,1833673516739944932
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,500,rl_only,0.24285714285714285,0.14502724901583566,0.20571428571428566,0.28285714285714286,50,20000,15407807764030108623
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,1000,hybrid,0.5914285714285714,0.15810729753670663,0.5457142857142858,0.6342857142857143,50,20000,1187464770573905439
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,1000,rl_only,0.24857142857142855,0.1437580919620924,0.20857142857142855,0.28857142857142853,50,20000,17028025611612349524
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,2000,hybrid,0.7057142857142857,0.12383568535737197,0.6714285714285714,0.74,50,20000,2541474299757837665
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,2000,rl_only,0.2885714285714286,0.14854563579655383,0.24857142857142855,0.3285714285714285,50,20000,4138473435470480304
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,5000,hybrid,0.7685714285714284,0.12871711862221616,0.7314285714285715,0.8028571428571428,50,20000,18258746648065019251
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,5000,rl_only,0.34571428571428564,0.1293626448305345,0.3114285714285714,0.38,50,20000,5020010047040370175
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,10000,hybrid,0.797142857142857,0.12610197310837068,0.7628571428571428,0.8314285714285714,50,20000,6274702458833634967
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,10000,rl_only,0.35142857142857137,0.13291966928925536,0.31714285714285706,0.38857142857142857,50,20000,3715184583604012131
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,20000,hybrid,0.8685714285714287,0.09502405491283931,0.8428571428571427,0.8942857142857141,50,20000,3952448369684292963
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,20000,rl_only,0.3485714285714285,0.11237469304437718,0.3171428571428571,0.37999999999999995,50,20000,10918692160819535889
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,30000,hybrid,0.8914285714285713,0.09378877790266171,0.8657142857142855,0.917142857142857,50,20000,14203667739164594651
exact_r0_reproduction,checkpoint_profile_descriptive,quality_seeker,f1_at_7,30000,rl_only,0.35428571428571415,0.12984468343336217,0.31999999999999995,0.3914285714285713,50,20000,14162431925794095735
exact_r0_reproduction,final_profile_descriptive,quality_seeker,f1_at_7,30000,hybrid,0.8914285714285713,0.09378877790266171,0.8657142857142855,0.917142857142857,50,20000,383504674196119742
exact_r0_reproduction,final_profile_descriptive,quality_seeker,f1_at_7,30000,rl_only,0.35428571428571415,0.12984468343336217,0.31992857142857145,0.3914285714285713,50,20000,16962373800810009378
exact_r0_reproduction,final_profile_descriptive,quality_seeker,f1_at_7,30000,topsis_only,0.011428571428571429,0.0391496450882671,0.002857142857142857,0.022857142857142857,50,20000,15049694424620994493
exact_r0_reproduction,final_profile_descriptive,quality_seeker,f1_at_7,30000,popularity,0.19428571428571428,0.13150207096805724,0.15999999999999998,0.23142857142857143,50,20000,6099572975080490785
exact_r0_reproduction,final_profile_descriptive,quality_seeker,f1_at_7,30000,random,0.02,0.05007283325055223,0.00857142857142857,0.03428571428571428,50,20000,11188035560539175570
exact_r0_reproduction,final_profile_descriptive,quality_seeker,ndcg_at_7,30000,hybrid,0.9223346800576805,0.07062647588292739,0.9021381067770249,0.9410533487912842,50,20000,18230599271025441340
exact_r0_reproduction,final_profile_descriptive,quality_seeker,ndcg_at_7,30000,rl_only,0.4477182329986772,0.12057439489778625,0.41403004691509593,0.47994069458277755,50,20000,5787566808327340798
exact_r0_reproduction,final_profile_descriptive,quality_seeker,ndcg_at_7,30000,topsis_only,0.007707284407093341,0.026413483434165275,0.0018325088860952723,0.015414568814186682,50,20000,10973901641686685521
exact_r0_reproduction,final_profile_descriptive,quality_seeker,ndcg_at_7,30000,popularity,0.15594536614642054,0.10734341161646346,0.12656720398317037,0.18576148947530097,50,20000,2395890558861872897
exact_r0_reproduction,final_profile_descriptive,quality_seeker,ndcg_at_7,30000,random,0.01819548063272524,0.051084420701082836,0.005874775520998068,0.033646056543630974,50,20000,3724822817961421555
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,500,hybrid,0.7142857142857143,0.13226001425322162,0.6799999999999998,0.7485714285714287,50,20000,5216579669988795390
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,500,rl_only,0.41428571428571426,0.133044947044952,0.37714285714285717,0.4514285714285714,50,20000,8874415940369289187
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,1000,hybrid,0.82,0.12180100662348385,0.7857142857142857,0.8514285714285714,50,20000,7431627641666893963
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,1000,rl_only,0.46857142857142847,0.1607976783966711,0.4257142857142856,0.5142857142857142,50,20000,4964054647354745439
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,2000,hybrid,0.8942857142857144,0.09489247295969527,0.8685714285714284,0.9199999999999998,50,20000,4346222561716150581
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,2000,rl_only,0.5285714285714286,0.14502724901583566,0.48857142857142855,0.5685714285714285,50,20000,9482316077777022653
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,5000,hybrid,0.9571428571428571,0.07215375318230079,0.937142857142857,0.9771428571428571,50,20000,7301421753754926490
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,5000,rl_only,0.6514285714285714,0.15041245528725125,0.6085714285714287,0.6914285714285715,50,20000,2178036154569595009
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,10000,hybrid,0.96,0.0647939096587247,0.9428571428571426,0.9771428571428572,50,20000,12176819996478490181
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,10000,rl_only,0.677142857142857,0.12517376510363798,0.6428571428571428,0.7114285714285714,50,20000,2605100300020758560
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,20000,hybrid,0.9742857142857143,0.05544113349880053,0.9571428571428572,0.9885714285714287,50,20000,972629299116321682
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,20000,rl_only,0.6542857142857141,0.13564905598272545,0.6171428571428571,0.6914285714285714,50,20000,617166639496110654
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,30000,hybrid,0.9828571428571429,0.046894388951330856,0.9685714285714286,0.9942857142857143,50,20000,14247238042136736568
exact_r0_reproduction,checkpoint_profile_descriptive,explorer,f1_at_7,30000,rl_only,0.6457142857142857,0.17612611437054218,0.5971428571428571,0.6942857142857142,50,20000,10618945253836282054
exact_r0_reproduction,final_profile_descriptive,explorer,f1_at_7,30000,hybrid,0.9828571428571429,0.046894388951330856,0.9685714285714286,0.9942857142857143,50,20000,12193872880601788677
exact_r0_reproduction,final_profile_descriptive,explorer,f1_at_7,30000,rl_only,0.6457142857142857,0.17612611437054218,0.5971428571428572,0.6914285714285715,50,20000,7076486908302582813
exact_r0_reproduction,final_profile_descriptive,explorer,f1_at_7,30000,topsis_only,0.34857142857142853,0.1418624260978185,0.30857142857142855,0.38857142857142846,50,20000,11336937077166964326
exact_r0_reproduction,final_profile_descriptive,explorer,f1_at_7,30000,popularity,0.21428571428571427,0.1613406969473663,0.17142857142857137,0.25999999999999995,50,20000,11024262133287229134
exact_r0_reproduction,final_profile_descriptive,explorer,f1_at_7,30000,random,0.014285714285714284,0.04329225190938046,0.002857142857142857,0.02571428571428571,50,20000,16091618870682727304
exact_r0_reproduction,final_profile_descriptive,explorer,ndcg_at_7,30000,hybrid,0.9879629426194767,0.03344582619601593,0.9778841437459527,0.9963349822278095,50,20000,8851909103015462692
exact_r0_reproduction,final_profile_descriptive,explorer,ndcg_at_7,30000,rl_only,0.704251492866577,0.16551970038568,0.6577215425233263,0.7484692749961294,50,20000,6189915587148853164
exact_r0_reproduction,final_profile_descriptive,explorer,ndcg_at_7,30000,topsis_only,0.34683572520755307,0.1552041424711536,0.30414838064806216,0.3900537522119117,50,20000,2039871804672751847
exact_r0_reproduction,final_profile_descriptive,explorer,ndcg_at_7,30000,popularity,0.2909103494771357,0.21408159489354436,0.23256295707527272,0.3502840985693568,50,20000,13511798264327051982
exact_r0_reproduction,final_profile_descriptive,explorer,ndcg_at_7,30000,random,0.015505610520288144,0.0516037424125838,0.003468553139764789,0.03115265106361963,50,20000,3474807114918046338
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,500,hybrid,0.5142857142857142,0.18253616142855425,0.46285714285714286,0.562857142857143,50,20000,9467836065146314674
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,500,rl_only,0.2542857142857142,0.12343143285744848,0.22,0.28857142857142853,50,20000,2365166103730980229
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,1000,hybrid,0.6285714285714286,0.12907255755789304,0.5942857142857142,0.6628571428571429,50,20000,6967021740314845621
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,1000,rl_only,0.25142857142857145,0.1400898147080042,0.21428571428571427,0.29142857142857137,50,20000,9644643519819355104
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,2000,hybrid,0.7285714285714284,0.14212641099167467,0.6885714285714286,0.7685714285714284,50,20000,2044601088685587221
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,2000,rl_only,0.29428571428571426,0.151103121309492,0.2542857142857142,0.3371428571428571,50,20000,6841303904342870278
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,5000,hybrid,0.8142857142857142,0.1163444311325651,0.7828571428571426,0.8457142857142855,50,20000,9581226871723602357
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,5000,rl_only,0.38,0.15165338941354528,0.33999999999999986,0.4228571428571427,50,20000,18283688244797212881
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,10000,hybrid,0.8799999999999997,0.11673754813122526,0.8485714285714283,0.9114285714285714,50,20000,12408240938176826111
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,10000,rl_only,0.41999999999999993,0.14832116171923773,0.37999999999999995,0.46,50,20000,4521363448049111620
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,20000,hybrid,0.9057142857142857,0.08468773029080177,0.8828571428571427,0.9285714285714285,50,20000,12434193134382605907
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,20000,rl_only,0.45428571428571424,0.1312801798863297,0.41714285714285715,0.4914285714285714,50,20000,14341282289358276503
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,30000,hybrid,0.8999999999999999,0.09680441816841978,0.8742857142857141,0.9257142857142857,50,20000,6417334068699350160
exact_r0_reproduction,checkpoint_profile_descriptive,loyal,f1_at_7,30000,rl_only,0.4285714285714285,0.17555765851107402,0.38,0.4771428571428571,50,20000,10769015771927194626
exact_r0_reproduction,final_profile_descriptive,loyal,f1_at_7,30000,hybrid,0.8999999999999999,0.09680441816841978,0.8714285714285716,0.9257142857142857,50,20000,199936416758430283
exact_r0_reproduction,final_profile_descriptive,loyal,f1_at_7,30000,rl_only,0.4285714285714285,0.17555765851107402,0.37999999999999995,0.4771428571428571,50,20000,16454724194811947711
exact_r0_reproduction,final_profile_descriptive,loyal,f1_at_7,30000,topsis_only,0.16285714285714284,0.10002082248851303,0.13428571428571429,0.18857142857142858,50,20000,11259525135019898022
exact_r0_reproduction,final_profile_descriptive,loyal,f1_at_7,30000,popularity,0.1457142857142857,0.130644128761463,0.1114285714285714,0.18285714285714286,50,20000,15408258833136131143
exact_r0_reproduction,final_profile_descriptive,loyal,f1_at_7,30000,random,0.022857142857142857,0.05290400570128865,0.00857142857142857,0.037142857142857144,50,20000,8697955819649298432
exact_r0_reproduction,final_profile_descriptive,loyal,ndcg_at_7,30000,hybrid,0.9237283703227233,0.07903890461594767,0.9014702681686334,0.9447262245085152,50,20000,1984388324324928286
exact_r0_reproduction,final_profile_descriptive,loyal,ndcg_at_7,30000,rl_only,0.49416917908748476,0.17450390282909475,0.44538067168081735,0.5415186253145616,50,20000,3487874046821013502
exact_r0_reproduction,final_profile_descriptive,loyal,ndcg_at_7,30000,topsis_only,0.1514038462305867,0.11456796638406609,0.12119738780336906,0.1833925873977098,50,20000,5575076168891761044
exact_r0_reproduction,final_profile_descriptive,loyal,ndcg_at_7,30000,popularity,0.1639565696766548,0.14770934516562084,0.12425414729898594,0.2056089260218043,50,20000,7391982805865315936
exact_r0_reproduction,final_profile_descriptive,loyal,ndcg_at_7,30000,random,0.0260326736312978,0.06625842969852477,0.009610808667962023,0.0458507190321231,50,20000,17961137391454973943
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,500,hybrid,0.7885714285714285,0.12326260302482855,0.7542857142857141,0.82,50,20000,13575351771170318168
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,500,rl_only,0.43999999999999995,0.17517766313367295,0.3914285714285714,0.48857142857142855,50,20000,16214137650265409096
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,1000,hybrid,0.8485714285714284,0.0931202820126517,0.8228571428571426,0.874285714285714,50,20000,8435169028987914148
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,1000,rl_only,0.5657142857142857,0.13213399229582568,0.5285714285714286,0.6000000000000001,50,20000,8579718679230589464
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,2000,hybrid,0.9142857142857143,0.09126808071427714,0.8885714285714285,0.9371428571428573,50,20000,4870652914854612076
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,2000,rl_only,0.6742857142857142,0.1385352061100175,0.6371428571428571,0.7114285714285714,50,20000,1477481330047111745
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,5000,hybrid,0.96,0.07093121304890927,0.9399999999999998,0.9771428571428572,50,20000,1811084932060481731
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,5000,rl_only,0.7971428571428569,0.13868544496352658,0.7571428571428572,0.8342857142857142,50,20000,9728047591452417175
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,10000,hybrid,0.9599999999999999,0.07093121304890927,0.9399999999999998,0.9771428571428572,50,20000,16387678788386465877
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,10000,rl_only,0.8371428571428571,0.10410163873352529,0.8085714285714286,0.8657142857142855,50,20000,13881267410541452656
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,20000,hybrid,0.9628571428571427,0.06956759407779312,0.9428571428571427,0.98,50,20000,18441368577630578696
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,20000,rl_only,0.86,0.10986341905056955,0.8285714285714285,0.8885714285714286,50,20000,3369206555169465715
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,30000,hybrid,0.9685714285714286,0.06638145292771672,0.9485714285714286,0.9857142857142859,50,20000,12561640805558544972
exact_r0_reproduction,checkpoint_profile_descriptive,balanced,f1_at_7,30000,rl_only,0.8542857142857142,0.12070182108262242,0.82,0.8857142857142857,50,20000,490164067283470743
exact_r0_reproduction,final_profile_descriptive,balanced,f1_at_7,30000,hybrid,0.9685714285714286,0.06638145292771672,0.9485714285714286,0.9857142857142859,50,20000,10186288700856257232
exact_r0_reproduction,final_profile_descriptive,balanced,f1_at_7,30000,rl_only,0.8542857142857142,0.12070182108262242,0.82,0.8857142857142857,50,20000,17506079890363114726
exact_r0_reproduction,final_profile_descriptive,balanced,f1_at_7,30000,topsis_only,0.58,0.16175320179946415,0.5342857142857143,0.6228571428571429,50,20000,16983115971309861378
